"iso3c","year","genus_cat","scientific_name","common_name","Genus","Family","Order","production_sector","Production_area","tonnes","spp_prop"
"ABW","2014","Moluscs; Other","pectinidae","scallops nei",NA,"pectinidae","ostreoida","import","Marine areas",858.458562579625,0.256853329813225
"ABW","2014","Moluscs; Other","placopecten magellanicus","american sea scallop","placopecten","pectinidae","ostreoida","import","Marine areas",400.216338701687,0.11974590705029
"ABW","2014","Pelagic Fish","acanthocybium solandri","wahoo","acanthocybium","scombridae","perciformes","import","Marine areas",0.171904706104148,5.14343942714401e-05
"ABW","2014","Pelagic Fish","Acanthocybium solandri","Wahoo","Acanthocybium","SCOMBRIDAE","SCOMBROIDEI","Capture production","Marine areas",42.3,0.0126562845601434
"ABW","2014","Pelagic Fish","bramidae","pomfrets, ocean breams nei",NA,"bramidae","perciformes","import","Marine areas",0.151385576728321,4.52950103398357e-05
"ABW","2014","Pelagic Fish","brevoortia patronus","gulf menhaden","brevoortia","clupeidae","clupeiformes","import","Marine areas",228.064195263827,0.0682374787999787
"ABW","2014","Pelagic Fish","brevoortia tyrannus","atlantic menhaden","brevoortia","clupeidae","clupeiformes","import","Marine areas",102.349417326623,0.030623247050842
"ABW","2014","Pelagic Fish","caranx crysos","blue runner","caranx","carangidae","perciformes","import","Marine areas",0.0679411172666259,2.03281823513118e-05
"ABW","2014","Pelagic Fish","caranx hippos","crevalle jack","caranx","carangidae","perciformes","import","Marine areas",0.0907401499064332,2.71497200530943e-05
"ABW","2014","Pelagic Fish","caranx ruber","bar jack","caranx","carangidae","perciformes","import","Marine areas",0.0214310906814189,6.41224543967554e-06
"ABW","2014","Pelagic Fish","clupea harengus","atlantic herring","clupea","clupeidae","clupeiformes","import","Marine areas",50.4890598210691,0.0151064753728027
"ABW","2014","Pelagic Fish","clupeiformes","clupeoids nei",NA,NA,"clupeiformes","import","Marine areas",0.0989478016567637,2.96054736257359e-05
"ABW","2014","Pelagic Fish","clupeiformes","diadromous clupeoids nei",NA,NA,"clupeiformes","import","Marine areas",0.0989478016567637,2.96054736257359e-05
"ABW","2014","Pelagic Fish","coryphaena hippurus","common dolphinfish","coryphaena","coryphaenidae","perciformes","import","Marine areas",0.58593513884305,0.00017531351893581
"ABW","2014","Pelagic Fish","decapterus","scads nei","decapterus","carangidae","perciformes","import","Marine areas",0.141860485842657,4.24450750984601e-05
"ABW","2014","Pelagic Fish","engraulis mordax","californian anchovy","engraulis","engraulidae","clupeiformes","import","Marine areas",1.23205972385519,0.000368635897404327
"ABW","2014","Pelagic Fish","euthynnus alletteratus","little tunny(=atl.black skipj)","euthynnus","scombridae","perciformes","import","Marine areas",0.149232918492136,4.46509286566705e-05
"ABW","2014","Pelagic Fish","gerres","mojarras(=silver-biddies) nei","gerres","gerreidae","perciformes","import","Marine areas",0.0560856202939261,1.67809827463849e-05
"ABW","2014","Pelagic Fish","hemiramphus brasiliensis","ballyhoo halfbeak","hemiramphus","hemiramphidae","beloniformes","import","Marine areas",0.167800880228983,5.02065174851193e-05
"ABW","2014","Pelagic Fish","istiophoridae","marlins,sailfishes,etc. nei",NA,"istiophoridae","perciformes","import","Marine areas",0.0756927883641605,2.26475051699179e-05
"ABW","2014","Pelagic Fish","kajikia audax","striped marlin","kajikia","istiophoridae","perciformes","import","Marine areas",0.135882234533252,4.06563647026236e-05
"ABW","2014","Pelagic Fish","katsuwonus pelamis","skipjack tuna","katsuwonus","scombridae","perciformes","import","Marine areas",50.2714109901225,0.0150413542016764
"ABW","2014","Pelagic Fish","lampris guttatus","opah","lampris","lampridae","lampriformes","import","Marine areas",0.320554398915692,9.59108200870619e-05
"ABW","2014","Pelagic Fish","makaira nigricans","blue marlin","makaira","istiophoridae","perciformes","import","Marine areas",0.165520976965002,4.9524363714941e-05
"ABW","2014","Pelagic Fish","opisthonema oglinum","atlantic thread herring","opisthonema","clupeidae","clupeiformes","import","Marine areas",0.353385005917014,0.000105733834377629
"ABW","2014","Pelagic Fish","osmeridae","smelts nei",NA,"osmeridae","osmeriformes","import","Marine areas",0.152753518686709,4.57043026019426e-05
"ABW","2014","Pelagic Fish","perciformes","demersal percomorphs nei",NA,NA,"perciformes","import","Marine areas",69.4175568287498,0.0207699374159476
"ABW","2014","Pelagic Fish","perciformes","pelagic percomorphs nei",NA,NA,"perciformes","import","Marine areas",69.4175568287498,0.0207699374159476
"ABW","2014","Pelagic Fish","perciformes","percoids nei",NA,NA,"perciformes","import","Marine areas",69.4175568287498,0.0207699374159476
"ABW","2014","Pelagic Fish","perciformes","tuna-like fishes nei",NA,NA,"perciformes","import","Marine areas",69.4175568287498,0.0207699374159476
"ABW","2014","Pelagic Fish","pomatomus saltatrix","bluefish","pomatomus","pomatomidae","perciformes","import","Marine areas",1.03591379758344,0.000309948458676001
"ABW","2014","Pelagic Fish","rachycentron canadum","cobia","rachycentron","rachycentridae","perciformes","import","Marine areas",0.0373904135292841,1.11873218309233e-05
"ABW","2014","Pelagic Fish","sarda sarda","atlantic bonito","sarda","scombridae","perciformes","import","Marine areas",0.0205291733355442,6.14238911392804e-06
"ABW","2014","Pelagic Fish","sardina pilchardus","european pilchard(=sardine)","sardina","clupeidae","clupeiformes","import","Marine areas",3.43917861127598,0.00102901236778883
"ABW","2014","Pelagic Fish","sardinella aurita","round sardinella","sardinella","clupeidae","clupeiformes","import","Marine areas",1.49540264451513,0.00044742887472753
"ABW","2014","Pelagic Fish","sardinella maderensis","madeiran sardinella","sardinella","clupeidae","clupeiformes","import","Marine areas",0.0339744224215882,1.01652472324855e-05
"ABW","2014","Pelagic Fish","sardinops sagax","australian pilchard","sardinops","clupeidae","clupeiformes","import","Marine areas",45.5556590789047,0.0136303873434397
"ABW","2014","Pelagic Fish","sardinops sagax","california pilchard","sardinops","clupeidae","clupeiformes","import","Marine areas",45.5556590789047,0.0136303873434397
"ABW","2014","Pelagic Fish","sardinops sagax","japanese pilchard","sardinops","clupeidae","clupeiformes","import","Marine areas",45.5556590789047,0.0136303873434397
"ABW","2014","Pelagic Fish","sardinops sagax","south american pilchard","sardinops","clupeidae","clupeiformes","import","Marine areas",45.5556590789047,0.0136303873434397
"ABW","2014","Pelagic Fish","sardinops sagax","southern african pilchard","sardinops","clupeidae","clupeiformes","import","Marine areas",45.5556590789047,0.0136303873434397
"ABW","2014","Pelagic Fish","scomber colias","atlantic chub mackerel","scomber","scombridae","perciformes","import","Marine areas",0.11719267060031,3.50643921390229e-05
"ABW","2014","Pelagic Fish","scomber japonicus","pacific chub mackerel","scomber","scombridae","perciformes","import","Marine areas",3.10677110320648,0.000929555062539286
"ABW","2014","Pelagic Fish","scomber scombrus","atlantic mackerel","scomber","scombridae","perciformes","import","Marine areas",5.710679913697,0.00170865224632729
"ABW","2014","Pelagic Fish","scomberomorus cavalla","king mackerel","scomberomorus","scombridae","perciformes","import","Marine areas",1.04054784968081,0.000311334980709354
"ABW","2014","Pelagic Fish","scomberomorus maculatus","atlantic spanish mackerel","scomberomorus","scombridae","perciformes","import","Marine areas",1.08113012777967,0.000323477317818526
"ABW","2014","Pelagic Fish","selar crumenophthalmus","bigeye scad","selar","carangidae","perciformes","import","Marine areas",0.0752368077113643,2.25110744158822e-05
"ABW","2014","Pelagic Fish","selene setapinnis","atlantic moonfish","selene","carangidae","perciformes","import","Marine areas",0.0127674582782921,3.82006111299819e-06
"ABW","2014","Pelagic Fish","seriola","amberjacks nei","seriola","carangidae","perciformes","import","Marine areas",0.0113995163199036,3.41076885089124e-06
"ABW","2014","Pelagic Fish","seriola dumerili","greater amberjack","seriola","carangidae","perciformes","import","Marine areas",0.25215730099627,7.54462069817145e-05
"ABW","2014","Pelagic Fish","seriola rivoliana","longfin yellowtail","seriola","carangidae","perciformes","import","Marine areas",0.24030180402357,7.18990073767874e-05
"ABW","2014","Pelagic Fish","seriola zonata","banded rudderfish","seriola","carangidae","perciformes","import","Marine areas",0.0209751100286228,6.27581468563989e-06
"ABW","2014","Pelagic Fish","sphyraena","barracudas nei","sphyraena","sphyraenidae","perciformes","import","Marine areas",0.0164153035006613,4.91150714528339e-06
"ABW","2014","Pelagic Fish","sprattus sprattus","european sprat","sprattus","clupeidae","clupeiformes","import","Marine areas",0.496128363377425,0.000148443067263899
"ABW","2014","Pelagic Fish","stromateidae","butterfishes, pomfrets nei",NA,"stromateidae","perciformes","import","Marine areas",0.826224998881969,0.000247208952637219
"ABW","2014","Pelagic Fish","thunnus alalunga","albacore","thunnus","scombridae","perciformes","import","Marine areas",6.85794901805405,0.00205191854069617
"ABW","2014","Pelagic Fish","thunnus albacares","yellowfin tuna","thunnus","scombridae","perciformes","import","Marine areas",9.44609520332496,0.00282629950060251
"ABW","2014","Pelagic Fish","thunnus atlanticus","blackfin tuna","thunnus","scombridae","perciformes","import","Marine areas",0.0159593228478651,4.77507639124774e-06
"ABW","2014","Pelagic Fish","thunnus obesus","bigeye tuna","thunnus","scombridae","perciformes","import","Marine areas",3.41620705074874,0.00102213920923509
"ABW","2014","Pelagic Fish","thunnus orientalis","pacific bluefin tuna","thunnus","scombridae","perciformes","import","Marine areas",0.0196071680702344,5.86652242353296e-06
"ABW","2014","Pelagic Fish","thunnus thynnus","atlantic bluefin tuna","thunnus","scombridae","perciformes","import","Marine areas",0.257173088177027,7.69469452761064e-05
"ABW","2014","Pelagic Fish","trachinotus carolinus","florida pompano","trachinotus","carangidae","perciformes","import","Marine areas",0.0474219878907993,1.41887984197076e-05
"ABW","2014","Pelagic Fish","trachipterus arcticus","dealfish","trachipterus","trachipteridae","lampriformes","import","Marine areas",0.0113995163199036,3.41076885089124e-06
"ABW","2014","Pelagic Fish","trachurus symmetricus","pacific jack mackerel","trachurus","carangidae","perciformes","import","Marine areas",0.0948439757815984,2.83775968394151e-05
"ABW","2014","Pelagic Fish","trachurus trachurus","atlantic horse mackerel","trachurus","carangidae","perciformes","import","Marine areas",10.0322524815089,0.00300167948428324
"ABW","2014","Pelagic Fish","xiphias gladius","swordfish","xiphias","xiphiidae","perciformes","import","Marine areas",3.35176327258752,0.00100285744104268
"AGO","2014","Cephalopods","Loliginidae, Ommastrephidae","Various squids nei","Loliginidae,","OMMASTREPHIDAE","CEPHALOPODA","Capture production","Marine areas",343.53,0.000583980602881207
"AGO","2014","Cephalopods","octopodidae","octopuses, etc. nei",NA,"octopodidae","octopoda","import","Marine areas",4.07759184219324,6.93166402441563e-06
"AGO","2014","Cephalopods","Octopodidae","Octopuses, etc. nei","Octopodidae","OCTOPODIDAE","CEPHALOPODA","Capture production","Marine areas",322.74,0.000548638837288973
"AGO","2014","Cephalopods","Sepiidae, Sepiolidae","Cuttlefish, bobtail squids nei","Sepiidae,","SEPIIDAE","CEPHALOPODA","Capture production","Marine areas",1697.85,0.00288624419003248
"AGO","2014","Cephalopods","teuthida","various squids nei",NA,NA,"teuthida","import","Marine areas",574.460778267621,0.00097654921440437
"AGO","2014","Crustaceans","Aristeus varidens","Striped red shrimp","Aristeus","ARISTAEIDAE","NATANTIA","Capture production","Marine areas",930.346339017051,0.00158153353694729
"AGO","2014","Crustaceans","Brachyura","Marine crabs nei","Brachyura",NA,"BRACHYURA","Capture production","Marine areas",961.141775325978,0.00163388395019119
"AGO","2014","Crustaceans","crangonidae","natantian decapods nei",NA,"crangonidae","decapoda","import","Marine areas",0.0103883210049073,1.76595289010254e-08
"AGO","2014","Crustaceans","decapoda","marine crabs nei",NA,NA,"decapoda","import","Marine areas",24.1630881687067,4.107581520168e-05
"AGO","2014","Crustaceans","Parapenaeus longirostris","Deep-water rose shrimp","Parapenaeus","PENAEIDAE","NATANTIA","Capture production","Marine areas",882.26223671013,0.0014997934180226
"AGO","2014","Crustaceans","penaeus","penaeus shrimps nei","penaeus","penaeidae","decapoda","import","Marine areas",1305.86789143715,0.00221989787944191
"AGO","2014","Crustaceans","pollicipes pollicipes","barnacle","pollicipes","pollicipedidae","pedunculata","import","Marine areas",53.1249632056734,9.03092831510817e-05
"AGO","2014","Crustaceans","Reptantia","Lobsters nei","Reptantia",NA,"REPTANTIA","Capture production","Marine areas",458.149648946841,0.000778827200540825
"AGO","2014","Crustaceans","scyllarides latus","mediterranean slipper lobster","scyllarides","scyllaridae","decapoda","import","Marine areas",0.00970141767817266,1.64918340305117e-08
"AGO","2014","Demersal Fish","ammodytes","sandeels(=sandlances) nei","ammodytes","ammodytidae","perciformes","import","Marine areas",0.0137736656009202,2.34144137091652e-08
"AGO","2014","Demersal Fish","anarhichas","wolffishes(=catfishes) nei","anarhichas","anarhichadidae","perciformes","import","Marine areas",18.3048602239649,3.11171755283301e-05
"AGO","2014","Demersal Fish","aphanopus carbo","black scabbardfish","aphanopus","trichiuridae","perciformes","import","Marine areas",6.28659747688965,1.06868424435289e-05
"AGO","2014","Demersal Fish","argentina","argentines","argentina","argentinidae","osmeriformes","import","Marine areas",18102.7343812462,0.030773573596945
"AGO","2014","Demersal Fish","argyrosomus hololepidotus","southern meagre(=mulloway)","argyrosomus","sciaenidae","perciformes","import","Marine areas",0.22846058814105,3.88369434975709e-07
"AGO","2014","Demersal Fish","Argyrosomus hololepidotus","Southern meagre(=Mulloway)","Argyrosomus","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",11151.2022237665,0.0189563816769581
"AGO","2014","Demersal Fish","argyrosomus japonicus","japanese meagre","argyrosomus","sciaenidae","perciformes","import","Marine areas",0.0314522730151002,5.34669966446672e-08
"AGO","2014","Demersal Fish","argyrozona argyrozona","carpenter seabream","argyrozona","sparidae","perciformes","import","Marine areas",0.266104662323381,4.52362125966025e-07
